Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Afmetingen (product.metafields.custom.afmetingen),Besturingssysteem (product.metafields.custom.besturingssysteem),Bluetooth (product.metafields.custom.bluetooth),Connector Pin (product.metafields.custom.connector_pin),Display Poort (product.metafields.custom.display_poort),Draadloos (Wifi) (product.metafields.custom.draadloos_wifi),Draaibaar (product.metafields.custom.draaibaar),Finger Print Reader (product.metafields.custom.finger_print_reader),Formaat (product.metafields.custom.formaat),Gewicht (product.metafields.custom.gewicht),HDMI (product.metafields.custom.hdmi),Hoogte verstelbaar (product.metafields.custom.hoogte_verstelbaar),Ingangsstroom (product.metafields.custom.ingangsstroom),Kantelbaar (product.metafields.custom.kantelbaar),Keyboard Taal (product.metafields.custom.keyboard_taal),Keyboard Verlichting (product.metafields.custom.keyboard_verlichting),korte_product_info (product.metafields.custom.korte_product_info),Model (product.metafields.custom.model),Netwerk / LAN (product.metafields.custom.netwerk_lan),Nieuwprijs was (product.metafields.custom.nieuwprijs_was),Processor (product.metafields.custom.processor_type),RAM geheugen (product.metafields.custom.ram_geheugen),Schermdiagonaal (product.metafields.custom.schermdiagonaal),Schermresolutie (product.metafields.custom.schermresolutie),Smart Card Reader (product.metafields.custom.smart_card_reader),Speaker (product.metafields.custom.speaker),Totale opslagcapaciteit (product.metafields.custom.totale_opslagcapaciteit),Touch Screen (product.metafields.custom.touch_screen),Type opslag (product.metafields.custom.type_opslag),Uitgangsstroom (product.metafields.custom.uitgangsstroom),USB 2.0 Type A (product.metafields.custom.usb_2_0_type_a),USB 3.2 Gen 1 Type A (product.metafields.custom.usb_3_2_gen_1_x_1_type_a),USB 3.2 Gen 1 Type C (product.metafields.custom.usb_3_2_gen_1_x_1_type_c),USB 3.2 Gen 2 Type C (product.metafields.custom.usb_3_2_gen_2_x_1_type_c),USB 3.2 Thunderbolt 3 (product.metafields.custom.usb_3_2_thunderbolt_3),USB 3.2 Thunderbolt 4 (product.metafields.custom.usb_3_2_thunderbolt_4),USB-A (product.metafields.custom.usb_a),USB-B (product.metafields.custom.usb_b),USB-C (product.metafields.custom.usb_c),USB-C met Displayport functie (product.metafields.custom.usb_c_met_displayport_functie),Videokaart (product.metafields.custom.videokaart),Wattage (product.metafields.custom.wattage),Webcam (product.metafields.custom.webcam),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Computer form (product.metafields.shopify.computer-form),Computer specialized features (product.metafields.shopify.computer-specialized-features),Connection type (product.metafields.shopify.connection-type),Cosmetic condition (product.metafields.shopify.cosmetic-condition),Display resolution (product.metafields.shopify.display-resolution),Graphics card type (product.metafields.shopify.graphics-card-type),Memory technology (product.metafields.shopify.memory-technology),Operating system (product.metafields.shopify.operating-system),Processor family (product.metafields.shopify.processor-family),Storage types supported (product.metafields.shopify.storage-types-supported),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hp-probook-440-g10-1,HP ProBook 440 G10,"<h3 data-start=""181"" data-end=""252""><strong data-start=""185"" data-end=""252"">HP ProBook 440 G10 – Compacte en krachtige 14″ zakelijke laptop</strong></h3>
<p data-start=""254"" data-end=""496"">De HP ProBook 440 G10 is een betrouwbare en draagbare laptop voor de moderne professional. Dankzij de Intel Core i7-processor, snelle SSD en solide beveiligingsfuncties is dit model ideaal voor dagelijks gebruik op kantoor, thuis of onderweg.</p>
<p data-start=""498"" data-end=""530""><strong data-start=""498"" data-end=""530"">Belangrijkste specificaties:</strong></p>
<ul data-start=""531"" data-end=""769"">
<li data-start=""531"" data-end=""593"">
<p data-start=""533"" data-end=""593""><strong data-start=""533"" data-end=""547"">Processor:</strong> Intel Core i7-1355U (10 cores, tot 5,0 GHz)</p>
</li>
<li data-start=""594"" data-end=""626"">
<p data-start=""596"" data-end=""626""><strong data-start=""596"" data-end=""609"">Geheugen:</strong> 16 GB DDR4 RAM</p>
</li>
<li data-start=""627"" data-end=""663"">
<p data-start=""629"" data-end=""663""><strong data-start=""629"" data-end=""640"">Opslag:</strong> 512 GB PCIe NVMe SSD</p>
</li>
<li data-start=""664"" data-end=""729"">
<p data-start=""666"" data-end=""729""><strong data-start=""666"" data-end=""682"">Beeldscherm:</strong> 14 inch Full HD (1920 × 1080), antireflectie</p>
</li>
<li data-start=""730"" data-end=""769"">
<p data-start=""732"" data-end=""769""><strong data-start=""732"" data-end=""754"">Besturingssysteem:</strong> Windows 11 Pro</p>
</li>
</ul>
<p data-start=""771"" data-end=""1022""><strong data-start=""771"" data-end=""799"">Ontwerp en bouwkwaliteit</strong><br data-start=""799"" data-end=""802"">De ProBook 440 G10 heeft een compact en stevig ontwerp met smalle schermranden. Het lichte gewicht en het heldere 14″ scherm maken hem uitermate geschikt voor mobiel gebruik zonder in te leveren op comfort of prestaties.</p>
<p data-start=""1024"" data-end=""1050""><strong data-start=""1024"" data-end=""1050"">Beveiliging en privacy</strong></p>
<ul data-start=""1051"" data-end=""1199"">
<li data-start=""1051"" data-end=""1101"">
<p data-start=""1053"" data-end=""1101"">Vingerafdruklezer voor veilige en snelle login</p>
</li>
<li data-start=""1102"" data-end=""1132"">
<p data-start=""1104"" data-end=""1132"">Webcam met privacy shutter</p>
</li>
<li data-start=""1133"" data-end=""1161"">
<p data-start=""1135"" data-end=""1161"">TPM 2.0-beveiligingschip</p>
</li>
<li data-start=""1162"" data-end=""1199"">
<p data-start=""1164"" data-end=""1199"">Ondersteuning voor HP Wolf Security</p>
</li>
</ul>
<p data-start=""1201"" data-end=""1219""><strong data-start=""1201"" data-end=""1219"">Connectiviteit</strong></p>
<ul data-start=""1220"" data-end=""1364"">
<li data-start=""1220"" data-end=""1245"">
<p data-start=""1222"" data-end=""1245"">Wi-Fi 6E en Bluetooth</p>
</li>
<li data-start=""1246"" data-end=""1288"">
<p data-start=""1248"" data-end=""1288"">USB-C met DisplayPort en oplaadfunctie</p>
</li>
<li data-start=""1289"" data-end=""1323"">
<p data-start=""1291"" data-end=""1323"">Meerdere USB-A poorten en HDMI</p>
</li>
<li data-start=""1324"" data-end=""1345"">
<p data-start=""1326"" data-end=""1345"">LAN-poort (RJ-45)</p>
</li>
<li data-start=""1346"" data-end=""1364"">
<p data-start=""1348"" data-end=""1364"">Audioaansluiting</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-6, Gloednieuw, Windows 11 Pro",false,Title,Default Title,,,,,,,,1N2145042,0.0,shopify,87,deny,manual,966.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPProBook440G10-Vooraanzicht-Webp_ff87673f-4ca2-4b57-b317-dedecb7709f1.webp?v=1754316446,1,HP ProBook 440 G10 - Laptop,false,HP ProBook 440 G10 - Huren | Ecomputer,"De HP ProBook 440 G10 is een betrouwbare en draagbare laptop voor de moderne professional. Dankzij de Intel Core i7-processor, snelle SSD en solide beveiligingsfuncties is dit model ideaal voor dagelijks gebruik op kantoor.",,,,,,,,,,,,,Windows 11 Pro,Ja,,,Ja,,Ja,,,,,,,US-NL,,"440 G10 / i7-1355U / 16GB / 512GB-SSD / 14"" FHD / Windows 11 Pro",HP ProBook 440 G10,,,Intel Core i7-1355U,16GB,"14""",1920 x 1080 FHD,Nee,,512GB,Nee,SSD,,,,,,,,,,,,,,Ja,,,notebook,,,nieuw,1920-x-1080,geintegreerd,,windows-11,intel-core-i7-1,,,,,,,kg,,,draft
hp-probook-440-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPProBook440G10-Zijaanzichtlinks-Webp.webp?v=1754316446,2,HP ProBook 440 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-440-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPProBook440G10-Schuinachter-Webp.webp?v=1754316446,3,HP ProBook 440 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-440-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPProBook440G10-Zijaanzichtrechts-Webp.webp?v=1754316446,4,HP ProBook 440 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-440-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPProBook440G10-Zijkanten-Webp.webp?v=1754316446,5,HP ProBook 440 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-440-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPProBook440G10-Achterkant-Webp.webp?v=1754316446,6,HP ProBook 440 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-450-g10-1,HP ProBook 450 G10,"<hr data-start=""123"" data-end=""126"">
<h3 data-start=""128"" data-end=""203""><strong data-start=""132"" data-end=""203"">HP ProBook 450 G10 – Betrouwbare 15,6″ laptop voor zakelijk gebruik</strong></h3>
<p data-start=""205"" data-end=""434"">Een degelijke en veelzijdige laptop voor professionals die dagelijkse prestaties, beveiliging en mobiliteit zoeken. Met een Intel Core i5-processor en een helder Full HD-scherm is dit model ideaal voor kantoor, thuis of onderweg.</p>
<p data-start=""436"" data-end=""468""><strong data-start=""436"" data-end=""468"">Belangrijkste specificaties:</strong></p>
<ul data-start=""469"" data-end=""689"">
<li data-start=""469"" data-end=""527"">
<p data-start=""471"" data-end=""527"">Processor: Intel Core i5-1335U (10 cores, tot 4,6 GHz)</p>
</li>
<li data-start=""528"" data-end=""556"">
<p data-start=""530"" data-end=""556"">Geheugen: 16 GB DDR4 RAM</p>
</li>
<li data-start=""557"" data-end=""589"">
<p data-start=""559"" data-end=""589"">Opslag: 512 GB PCIe NVMe SSD</p>
</li>
<li data-start=""590"" data-end=""653"">
<p data-start=""592"" data-end=""653"">Beeldscherm: 15,6 inch Full HD (1920 × 1080), antireflectie</p>
</li>
<li data-start=""654"" data-end=""689"">
<p data-start=""656"" data-end=""689"">Besturingssysteem: Windows 11 Pro</p>
</li>
</ul>
<p data-start=""691"" data-end=""1001""><strong data-start=""691"" data-end=""719"">Ontwerp en bouwkwaliteit</strong><br data-start=""719"" data-end=""722"">De ProBook 450 G10 heeft een modern ontwerp met smalle schermranden en een stevige behuizing. Licht genoeg om mee te nemen, maar robuust genoeg voor dagelijks gebruik op kantoor of onderweg. Het toetsenbord typt comfortabel en het scherm biedt voldoende ruimte voor multitasking.</p>
<p data-start=""1003"" data-end=""1029""><strong data-start=""1003"" data-end=""1029"">Beveiliging en privacy</strong></p>
<ul data-start=""1030"" data-end=""1191"">
<li data-start=""1030"" data-end=""1080"">
<p data-start=""1032"" data-end=""1080"">Vingerafdruklezer voor snelle en veilige login</p>
</li>
<li data-start=""1081"" data-end=""1111"">
<p data-start=""1083"" data-end=""1111"">Webcam met privacy shutter</p>
</li>
<li data-start=""1112"" data-end=""1153"">
<p data-start=""1114"" data-end=""1153"">TPM 2.0-chip voor gegevensbescherming</p>
</li>
<li data-start=""1154"" data-end=""1191"">
<p data-start=""1156"" data-end=""1191"">Ondersteuning voor HP Wolf Security</p>
</li>
</ul>
<p data-start=""1193"" data-end=""1211""><strong data-start=""1193"" data-end=""1211"">Connectiviteit</strong></p>
<ul data-start=""1212"" data-end=""1355"">
<li data-start=""1212"" data-end=""1236"">
<p data-start=""1214"" data-end=""1236"">Wi-Fi 6 en Bluetooth</p>
</li>
<li data-start=""1237"" data-end=""1279"">
<p data-start=""1239"" data-end=""1279"">USB-C met DisplayPort en oplaadfunctie</p>
</li>
<li data-start=""1280"" data-end=""1314"">
<p data-start=""1282"" data-end=""1314"">Meerdere USB-A poorten en HDMI</p>
</li>
<li data-start=""1315"" data-end=""1336"">
<p data-start=""1317"" data-end=""1336"">LAN-poort (RJ-45)</p>
</li>
<li data-start=""1337"" data-end=""1355"">
<p data-start=""1339"" data-end=""1355"">Audioaansluiting</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-6, Gloednieuw, Windows 11 Pro",true,Title,Default Title,,,,,,,,1N2149932,0.0,shopify,73,deny,manual,888.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-probook-450-g10-laptop-595.webp?v=1762259507,1,HP ProBook 450 G10 - Laptop,false,HP ProBook 450 G10 - Huren | Ecomputer,"Een degelijke en veelzijdige laptop voor professionals die dagelijkse prestaties, beveiliging en mobiliteit zoeken. Met een Intel Core i5-processor en een helder Full HD-scherm is dit model ideaal voor kantoor.",,,,,,,,,,,,,Windows 11 Pro,Ja,,,Ja,,Ja,,,,,,,,,"450 G10 / i5-1335U / 16GB / 512GB-SSD / 15.6"" FHD / Windows 11 Pro",HP ProBook 450 G10,,,Intel Core i5-1335U,16GB,"15.6""",1920 x 1080 FHD,Nee,,512GB,Nee,SSD,,,,,,,,,,,,,,Ja,,silver,notebook,,,nieuw,1920-x-1080,geintegreerd,,windows-11,intel-core-i5,,,,,,,kg,,,active
hp-probook-450-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-probook-450-g10-laptop-238.webp?v=1762259511,2,HP ProBook 450 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-450-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-probook-450-g10-laptop-337.webp?v=1762259515,3,HP ProBook 450 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-450-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-probook-450-g10-laptop-252.webp?v=1762259519,4,HP ProBook 450 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-450-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-probook-450-g10-laptop-218.webp?v=1762259523,5,HP ProBook 450 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-450-g10-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-probook-450-g10-laptop-403.webp?v=1762259527,6,HP ProBook 450 G10 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-460-g11,HP ProBook 460 G11,"<h3 data-start=""178"" data-end=""255""><strong data-start=""182"" data-end=""255"">HP ProBook 460 G11 – Moderne 16″ laptop voor zakelijke productiviteit</strong></h3>
<p data-start=""257"" data-end=""531"">De HP ProBook 460 G11 combineert mobiliteit en kracht in een ruim 16-inch formaat. Voorzien van een Intel Core Ultra 7-processor, snelle opslag en handige beveiligingsfuncties is deze laptop perfect voor professionals die efficiënt willen werken in een moderne werkomgeving.</p>
<p data-start=""533"" data-end=""565""><strong data-start=""533"" data-end=""565"">Belangrijkste specificaties:</strong></p>
<ul data-start=""566"" data-end=""801"">
<li data-start=""566"" data-end=""632"">
<p data-start=""568"" data-end=""632""><strong data-start=""568"" data-end=""582"">Processor:</strong> Intel Core Ultra 7 155U (12 cores, tot 4,8 GHz)</p>
</li>
<li data-start=""633"" data-end=""660"">
<p data-start=""635"" data-end=""660""><strong data-start=""635"" data-end=""648"">Geheugen:</strong> 16 GB RAM</p>
</li>
<li data-start=""661"" data-end=""697"">
<p data-start=""663"" data-end=""697""><strong data-start=""663"" data-end=""674"">Opslag:</strong> 512 GB PCIe NVMe SSD</p>
</li>
<li data-start=""698"" data-end=""761"">
<p data-start=""700"" data-end=""761""><strong data-start=""700"" data-end=""716"">Beeldscherm:</strong> 16 inch WUXGA (1920 × 1200), antireflectie</p>
</li>
<li data-start=""762"" data-end=""801"">
<p data-start=""764"" data-end=""801""><strong data-start=""764"" data-end=""786"">Besturingssysteem:</strong> Windows 11 Pro</p>
</li>
</ul>
<p data-start=""803"" data-end=""1049""><strong data-start=""803"" data-end=""831"">Ontwerp en bouwkwaliteit</strong><br data-start=""831"" data-end=""834"">De ProBook 460 G11 heeft een strak ontwerp met dunne schermranden en een groot 16-inch display in 16:10-verhouding voor extra werkruimte. Licht en stevig genoeg voor dagelijks gebruik, zowel op kantoor als onderweg.</p>
<p data-start=""1051"" data-end=""1077""><strong data-start=""1051"" data-end=""1077"">Beveiliging en privacy</strong></p>
<ul data-start=""1078"" data-end=""1246"">
<li data-start=""1078"" data-end=""1128"">
<p data-start=""1080"" data-end=""1128"">Vingerafdruklezer voor veilige en snelle login</p>
</li>
<li data-start=""1129"" data-end=""1159"">
<p data-start=""1131"" data-end=""1159"">Webcam met privacy shutter</p>
</li>
<li data-start=""1160"" data-end=""1208"">
<p data-start=""1162"" data-end=""1208"">TPM 2.0-chip voor versleuteling van gegevens</p>
</li>
<li data-start=""1209"" data-end=""1246"">
<p data-start=""1211"" data-end=""1246"">Ondersteuning voor HP Wolf Security</p>
</li>
</ul>
<p data-start=""1248"" data-end=""1266""><strong data-start=""1248"" data-end=""1266"">Connectiviteit</strong></p>
<ul data-start=""1267"" data-end=""1411"">
<li data-start=""1267"" data-end=""1292"">
<p data-start=""1269"" data-end=""1292"">Wi-Fi 6E en Bluetooth</p>
</li>
<li data-start=""1293"" data-end=""1335"">
<p data-start=""1295"" data-end=""1335"">USB-C met DisplayPort en oplaadfunctie</p>
</li>
<li data-start=""1336"" data-end=""1370"">
<p data-start=""1338"" data-end=""1370"">Meerdere USB-A poorten en HDMI</p>
</li>
<li data-start=""1371"" data-end=""1392"">
<p data-start=""1373"" data-end=""1392"">LAN-poort (RJ-45)</p>
</li>
<li data-start=""1393"" data-end=""1411"">
<p data-start=""1395"" data-end=""1411"">Audioaansluiting</p>
</li>
</ul>
<p data-start=""1413"" data-end=""1650""><strong data-start=""1413"" data-end=""1442"">Klaar voor hybride werken</strong><br data-start=""1442"" data-end=""1445"">Dankzij het ruime scherm, de krachtige prestaties en het moderne ontwerp is deze laptop ideaal voor multitasking, videomeetings en productief thuiswerken. Inclusief 1 jaar garantie op onderdelen en arbeid.</p>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-6, Gloednieuw, Intel Core U7, Windows 11 Pro",false,Title,Default Title,,,,,,,,1N9331142,0.0,shopify,40,continue,manual,1029.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPProBook460G11-Vooraanzicht-Webp.webp?v=1754385095,1,HP ProBook 460 G11 - Laptop,false,HP ProBook 460 G11 - Huren | Ecomputer,"De HP ProBook 460 G11 combineert mobiliteit en kracht in een ruim 16-inch formaat. Voorzien van een Intel Core Ultra 7-processor, snelle opslag en handige beveiligingsfuncties is deze laptop perfect voor professionals die efficiënt willen werken in een moderne werkomgeving.",,,,,,,,,,,,,Windows 11 Pro,Ja,,,Ja,,Ja,,,,,,,,,"460 G11 / U7-155U / 16GB / 512GB-SSD / 16"" WUXGA / Windows 11 Pro",HP ProBook 460 G11,,,Intel Core U7-155U,16GB,"16""",1920 × 1200 WUXGA,Nee,,512GB,Nee,SSD,,,,,,,,,,,,,,Ja,,silver,notebook,,,nieuw,1920-1200-wuxga,geintegreerd,,windows-11,intel-core-ultra-7,,,,,,,kg,,,draft
hp-probook-460-g11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPProBook460G11-Schuinlinks-Webp.webp?v=1754385095,2,HP ProBook 460 G11 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-460-g11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPProBook460G11-Schuinachter-Webp.webp?v=1754385095,3,HP ProBook 460 G11 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-460-g11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPProBook460G11-Schuinrechts-Webp.webp?v=1754385095,4,HP ProBook 460 G11 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-460-g11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPProBook460G11-Zijkanten-Webp.webp?v=1754385095,5,HP ProBook 460 G11 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-probook-460-g11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPProBook460G11-Achterkant-Webp.webp?v=1754385095,6,HP ProBook 460 G11 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
